Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Facing,Facing_PriceCode,Road Access,Price
"Bhatkepati, K'",K,33377333.82,Bhatkepati,31356111.52,6,4,N,30729924.74,20,25000000
"Dadhikot, B'",B,30105180.59,Dadhikot,29927061.99,4,12,SE,33504792.57,20,25000000
"Dhungedhara, K'",K,33377333.82,Dhungedhara,29226296.57,4.1,7,SW,37155594.23,13,29800000
"Kusunti, L'",L,31597883.37,Kusunti,31340991.25,4.3,4,SE,33504792.57,20,31000000
"Chabahil, K'",K,33377333.82,Chabahil,34221961.07,4.2,8,W,31258615.52,20,32000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,3.2,4,S,32245048.02,20,27000000
"Radhe Radhe, B'",B,30105180.59,Radhe Radhe,31888600.45,4.3,4,E,32747439.5,20,27000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,6,SE,33504792.57,13,23000000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,3,3,W,31258615.52,13,23000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,4,3,SE,33504792.57,13,16000000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,4,4,S,32245048.02,14,30000000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,4,4,SE,33504792.57,12,25000000
"Kusunti, L'",L,31597883.37,Kusunti,31340991.25,4,5,S,32245048.02,15,27500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,4,S,32245048.02,13,36000000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,3,3,N,30729924.74,13,23000000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,4,7,S,32245048.02,20,29000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,5.2,7,W,31258615.52,13,25000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,3.1,10,W,31258615.52,25,28000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,5.3,6,E,32747439.5,16,29500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,5,SW,37155594.23,13,33500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,4,5,NE,35380083.03,13,37500000
"Sallaghari, B'",B,30105180.59,Sallaghari,30295983.82,4,6,SW,37155594.23,13,25000000
"Srijananagar, B'",B,30105180.59,Srijananagar,29413800.53,3.3,5,E,32747439.5,8,16000000
"Dhungedhara, K'",K,33377333.82,Dhungedhara,29226296.57,4,5,N,30729924.74,13,27500000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,2.3,5,N,30729924.74,13,16000000
"Mulpani, K'",K,33377333.82,Mulpani,27382807.27,3,5,W,31258615.52,8,14000000
"Dahachowk, K'",K,33377333.82,Dahachowk,30856111.52,2.4,4,W,31258615.52,18,18000000
"Thecho, L'",L,31597883.37,Thecho,30069916.69,5.3,7,S,32245048.02,12,27500000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,3.1,4,E,32747439.5,15,23500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,4,5,SW,37155594.23,28,30000000
"Deuba Chowk, K'",K,33377333.82,Deuba Chowk,39860833.64,6,4,N,30729924.74,15,47000000
"Shankhamul, K'",K,33377333.82,Shankhamul,35367179.86,3,12,E,32747439.5,12,51000000
"Kamalbinayak, B'",B,30105180.59,Kamalbinayak,30995618.72,4.2,9,SW,37155594.23,13,39900000
"Mahadevtar, K'",K,33377333.82,Mahadevtar,38769524.16,7.2,14,E,32747439.5,12,42500000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,5,4,NE,35380083.03,13,28500000
"Ram Mandir, K'",K,33377333.82,Ram Mandir,32390952.73,5,6,N,30729924.74,16,28500000
"Bagbazar, K'",K,33377333.82,Bagbazar,32706667.11,2,4,E,32747439.5,20,26000000
"Khusibu, K'",K,33377333.82,Khusibu,32983809.87,2.2,6,E,32747439.5,13,22500000
"Chhauni, K'",K,33377333.82,Chhauni,32751795.25,4.2,4,N,30729924.74,14,31000000
"Setipakha, L'",L,31597883.37,Setipakha,28637712.98,4.1,5,E,32747439.5,12,22500000
"Gurjudhara, K'",K,33377333.82,Gurjudhara,28584889.21,3,4,W,31258615.52,13,15500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,4,5,E,32747439.5,15,32500000
"Tinkune, K'",K,33377333.82,Tinkune,34272778.18,4.2,6,E,32747439.5,16,45000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,4.1,6,S,32245048.02,13,28700000
"Ganesh Chowk, K'",K,33377333.82,Ganesh Chowk,38723666.91,4,4,S,32245048.02,15,32000000
"Grande Hospital, K'",K,33377333.82,Grande Hospital,33809123.06,3.1,3,NE,35380083.03,21,24500000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,4.1,4,SW,37155594.23,15,33000000
"Kusunti, L'",L,31597883.37,Kusunti,31340991.25,4,5,S,32245048.02,15,27000000
"Kusunti, L'",L,31597883.37,Kusunti,31340991.25,3.2,4,S,32245048.02,15,24000000
"Mulpani, K'",K,33377333.82,Mulpani,27382807.27,4.2,8,W,31258615.52,12,29500000
"Gokarneswhor, K'",K,33377333.82,Gokarneswhor,31126667.01,4,8,S,32245048.02,11,27000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,4,6,E,32747439.5,18,28000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.1,4,NW,34218387,18,19900000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,5,4,E,32747439.5,16,25000000
"Ganesh Chowk, K'",K,33377333.82,Ganesh Chowk,38723666.91,5,5,S,32245048.02,13,35000000
"Ganesh Chowk, K'",K,33377333.82,Ganesh Chowk,38723666.91,4.2,5,SW,37155594.23,15,32000000
"Narayanthan, K'",K,33377333.82,Narayanthan,37084889.21,7.2,4,NE,35380083.03,13,55000000
"Narayanthan, K'",K,33377333.82,Narayanthan,37084889.21,4,5,NE,35380083.03,13,35000000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,3,4,E,32747439.5,20,23500000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,3,4,S,32245048.02,16,23000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.3,4,E,32747439.5,16,28000000
"Kusunti, L'",L,31597883.37,Kusunti,31340991.25,3.1,4,NW,34218387,15,23500000
"Shankhamul, K'",K,33377333.82,Shankhamul,35367179.86,4,7,W,31258615.52,13,40000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,4,6,E,32747439.5,12,21500000
"Gothatar, K'",K,33377333.82,Gothatar,32267017.8,6,4,SW,37155594.23,20,40000000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,3,6,S,32245048.02,13,20500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,7,5,E,32747439.5,20,45000000
"Khadka Gaun, K'",K,33377333.82,Khadka Gaun,31636410.63,4,4,NW,34218387,13,23000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,5,6,E,32747439.5,18,45000000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,7,8,W,31258615.52,20,80000000
"Mahadevsthan, K'",K,33377333.82,Mahadevsthan,25938222.55,3,2,E,32747439.5,10,10500000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,4,3,S,32245048.02,13,21100000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3.2,3,E,32747439.5,13,14000000
"Thaiba, L'",L,31597883.37,Thaiba,31469343.16,6,4,NE,35380083.03,20,48500000
"Narephate, K'",K,33377333.82,Narephate,32867179.86,6,6,W,31258615.52,13,38500000
"Sano bharyang, K'",K,33377333.82,Sano Bharyang,33485287.52,5.1,7,S,32245048.02,12,18500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,6.5,5,S,32245048.02,14,70000000
"Chandol, K'",K,33377333.82,Chandol,39642083.64,6,5,N,30729924.74,18,46000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,6,NW,34218387,16,37500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,6,6,S,32245048.02,20,33000000
"Hepali Height, K'",K,33377333.82,Hepali Height,36051111.34,4,6,N,30729924.74,14,33000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4.2,4,N,30729924.74,16,24000000
"Makalbari, K'",K,33377333.82,Makalbari,29184889.21,2.2,6,NE,35380083.03,12,17000000
"Karyabinayak, L'",L,31597883.37,Karyabinayak,31956569.47,4,4,W,31258615.52,20,32500000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,4,7,N,30729924.74,20,29500000
"Mulpani, K'",K,33377333.82,Mulpani,27382807.27,4.1,4,SE,33504792.57,14,22500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.2,4,N,30729924.74,20,25000000
"Ram Mandir, K'",K,33377333.82,Ram Mandir,32390952.73,4.2,6,SW,37155594.23,13,27200000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,6,5,W,31258615.52,12,40000000
"Dhumbarahi, K'",K,33377333.82,Dhumbarahi,38251555.88,5.5,7,E,32747439.5,12,62500000
"Dhungedhara, K'",K,33377333.82,Dhungedhara,29226296.57,3.2,7,S,32245048.02,12,26000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,4.2,4,W,31258615.52,13,16000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.2,3,E,32747439.5,13,17000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,5.2,5,S,32245048.02,13,40000000
"Gwarko, L'",L,31597883.37,Gwarko,29086036.25,4,5,NW,34218387,15,19500000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,4,5,SE,33504792.57,20,37000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3,4,E,32747439.5,13,15000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,N,30729924.74,13,19000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,5,3,E,32747439.5,13,32000000
"Rudreshwor, K'",K,33377333.82,Rudreshwor,41074902.25,7.2,5,S,32245048.02,14,42000000
"Narayanthan, K'",K,33377333.82,Narayanthan,37084889.21,6,5,S,32245048.02,18,47500000
"Deuba Chowk, K'",K,33377333.82,Deuba Chowk,39860833.64,4.1,5,SW,37155594.23,14,32500000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,3.3,4,SE,33504792.57,20,33000000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,5,4,SE,33504792.57,13,55000000
"Rudreshwor, K'",K,33377333.82,Rudreshwor,41074902.25,5,7,NW,34218387,18,37500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,4,N,30729924.74,20,38000000
"Sudal, B'",B,30105180.59,Sudal,26327061.99,3,2,N,30729924.74,10,7500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.2,4,E,32747439.5,20,24500000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,4,5,SE,33504792.57,13,27000000
"Liwali, B'",B,30105180.59,Liwali,30550164.17,7.2,3,E,32747439.5,13,35000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,E,32747439.5,14,18500000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,3.2,4,N,30729924.74,20,26500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,7,N,30729924.74,13,16000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,3,4,E,32747439.5,13,23000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5.2,7,SE,33504792.57,13,26500000
"Dholahiti, L'",L,31597883.37,Dholahiti,32361712.15,4,4,W,31258615.52,20,27500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,E,32747439.5,13,19000000
"Shantinagar, K'",K,33377333.82,Shantinagar,36121026.01,3,10,S,32245048.02,30,39000000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,4.2,4,E,32747439.5,13,25500000
"Dhungedhara, K'",K,33377333.82,Dhungedhara,29226296.57,3.2,5,S,32245048.02,12,28000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3,7,W,31258615.52,5,10500000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3,3,N,30729924.74,13,11500000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,4,6,W,31258615.52,14,30000000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,4,5,E,32747439.5,32,30000000
"Ramkot, K'",K,33377333.82,Ramkot,29382807.27,4,4,N,30729924.74,20,15500000
"Ramkot, K'",K,33377333.82,Ramkot,29382807.27,5,4,N,30729924.74,20,17500000
"Khusibu, K'",K,33377333.82,Khusibu,32983809.87,4.2,7,E,32747439.5,20,41000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,4,6,N,30729924.74,13,21500000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,4,5,N,30729924.74,13,21000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,4,N,30729924.74,15,35000000
"Shovahiti, L'",L,31597883.37,Shovahiti,30998075.79,4.2,2,S,32245048.02,10,25000000
"Basantanagar, K'",K,33377333.82,Basantanagar,31524848.93,3.2,2,E,32747439.5,13,13000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5.1,6,NW,34218387,13,41500000
"Grande Hospital, K'",K,33377333.82,Grande Hospital,33809123.06,4,4,N,30729924.74,26,26000000
"Grande Hospital, K'",K,33377333.82,Grande Hospital,33809123.06,4,6,E,32747439.5,26,28000000
"Deuba Chowk, K'",K,33377333.82,Deuba Chowk,39860833.64,6,6,E,32747439.5,14,36000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5,4,E,32747439.5,14,34500000
"Gwarko, L'",L,31597883.37,Gwarko,29086036.25,4.2,5,S,32245048.02,13,30000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,7,4,W,31258615.52,20,38000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,3,5,NW,34218387,13,31000000
"Kalanki, K'",K,33377333.82,Kalanki,29237407.68,4.1,5,S,32245048.02,10,29000000
"Thulo Bharayang, K'",K,33377333.82,Thulo Bharayang,30892083.64,7,7,N,30729924.74,13,39500000
"Chandol, K'",K,33377333.82,Chandol,39642083.64,5.2,5,E,32747439.5,20,47500000
"New Buspark, K'",K,33377333.82,New Buspark,37290256.78,3,4,E,32747439.5,13,26000000
"Mahadevsthan, K'",K,33377333.82,Mahadevsthan,25938222.55,3,2,N,30729924.74,13,9800000
"Hepali Height, K'",K,33377333.82,Hepali Height,36051111.34,4,3,S,32245048.02,13,22500000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,4,4,E,32747439.5,20,28000000
"Karyabinayak, L'",L,31597883.37,Karyabinayak,31956569.47,6,5,SE,33504792.57,16,35000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,7,6,S,32245048.02,13,36000000
"Mulpani, K'",K,33377333.82,Mulpani,27382807.27,2.5,4,SE,33504792.57,10,12500000
"Taukhel, L'",L,31597883.37,Taukhel,30706569.47,4,3,E,32747439.5,26,25000000
"Gothatar, K'",K,33377333.82,Gothatar,32267017.8,3.1,6,W,31258615.52,13,23000000
"Balambu, K'",K,33377333.82,Balambu,30521026.01,3.1,5,E,32747439.5,13,18000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,6,E,32747439.5,13,25000000
"Khadka Gaun, K'",K,33377333.82,Khadka Gaun,31636410.63,4,5,W,31258615.52,16,21500000
"Bhutkhel , K'",K,33377333.82,Bhutkhel,31979394.38,3,5,S,32245048.02,10,18000000
"Chyasal, L'",L,31597883.37,Chyasal,30907166.7,3,7,W,31258615.52,13,24000000
"Thulo Bharayang, K'",K,33377333.82,Thulo Bharayang,30892083.64,3.2,5,W,31258615.52,16,24000000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,2.2,3,E,32747439.5,20,14500000
"Panipokhari, K'",K,33377333.82,Panipokhari,37731111.52,5.2,4,E,32747439.5,20,54000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4,6,E,32747439.5,14,21000000
"Manabahadur Marga, K'",K,33377333.82,Manabahadur Marga,32840952.73,4,5,N,30729924.74,13,27000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,7,4,S,32245048.02,20,57500000
"Bansbari, K'",K,33377333.82,Bansbari,37830175.69,8,6,E,32747439.5,20,45000000
"Kavresthali, K'",K,33377333.82,Kavresthali,31752121.65,4,3,N,30729924.74,10,15500000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,4,4,E,32747439.5,26,18500000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,4,5,E,32747439.5,13,30000000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,4.2,5,N,30729924.74,20,25000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,4,4,N,30729924.74,16,19000000
"Mitrapark, K'",K,33377333.82,Mitrapark,39814444.85,4.3,6,SW,37155594.23,30,49000000
"Gongabu, K'",K,33377333.82,Gongabu,35322539.91,4.2,5,W,31258615.52,20,35000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,5.1,6,E,32747439.5,13,32500000
"Gyaneshwor, K'",K,33377333.82,Gyaneshwor,34481111.52,6,4,S,32245048.02,15,35000000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,4,4,E,32747439.5,13,24500000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,3.3,5,N,30729924.74,13,22000000
"Shankhamul, K'",K,33377333.82,Shankhamul,35367179.86,4,6,S,32245048.02,15,55500000
"Jawalakhel, L'",L,31597883.37,Jawalakhel,36831569.47,7,4,N,30729924.74,16,90000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,4.2,4,W,31258615.52,20,50000000
"Bansbari, K'",K,33377333.82,Bansbari,37830175.69,3.2,6,E,32747439.5,18,38000000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,3.2,5,N,30729924.74,8,20000000
"Balkumari, L'",L,31597883.37,Balkumari,38873677.11,4.2,6,E,32747439.5,18,50000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,5,W,31258615.52,13,16000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,5,4,E,32747439.5,16,32500000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,4,6,S,32245048.02,16,16000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3.1,5,W,31258615.52,13,16000000
"Siddhartha Colony, K'",K,33377333.82,Siddhartha Colony,33377333.82,9,9,S,32245048.02,12,70000000
"Chapali, K'",K,33377333.82,Chapali,36408666.91,3.3,7,E,32747439.5,13,29500000
"Kalanki, K'",K,33377333.82,Kalanki,29237407.68,4,5,E,32747439.5,14,22000000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,3.3,5,NE,35380083.03,15,31000000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,5,4,S,32245048.02,13,18500000
"Nagarjun, K'",K,33377333.82,Nagarjun,30424927.75,4.1,6,SE,33504792.57,22,22500000
"Kumarigal, K'",K,33377333.82,Kumarigal,33524848.93,6.2,4,W,31258615.52,10,35000000
"Tenzing Chowk, K'",K,33377333.82,Tenzing Chowk,32751795.25,4,6,W,31258615.52,13,29000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.1,3,N,30729924.74,20,22000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3,5,NE,35380083.03,12,21000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4.2,4,S,32245048.02,15,34500000
"Setipakha, L'",L,31597883.37,Setipakha,28637712.98,5,5,E,32747439.5,16,21000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,3,6,E,32747439.5,12,26000000
"Rudreshwor, K'",K,33377333.82,Rudreshwor,41074902.25,2.2,5,W,31258615.52,10,10500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,N,30729924.74,12,18500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,S,32245048.02,13,16500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,5,S,32245048.02,15,25000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,S,32245048.02,13,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,5,E,32747439.5,13,21500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.2,4,S,32245048.02,13,24500000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,3.2,5,W,31258615.52,12,20700000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,3.2,4,W,31258615.52,14,22000000
"Lolang, K'",K,33377333.82,Lolang,26742083.64,3.1,4,S,32245048.02,12,15500000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3.1,3,SE,33504792.57,13,11500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,4,S,32245048.02,13,21500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,E,32747439.5,13,17500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,N,30729924.74,12,18500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,5,E,32747439.5,13,19800000
"Bhatkepati, K'",K,33377333.82,Bhatkepati,31356111.52,3.3,5,S,32245048.02,13,17500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,5,5,S,32245048.02,13,32500000
"New Baneshwor, K'",K,33377333.82,New Baneshwor,32756111.52,4,4,N,30729924.74,13,42500000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,3,2,W,31258615.52,13,12000000
"Kalanki, K'",K,33377333.82,Kalanki,29237407.68,4.2,4,E,32747439.5,13,28000000
"Dharmasthali, K'",K,33377333.82,Dharmasthali,29876667.01,5,5,NE,35380083.03,11,24000000
"Taulung, K'",K,33377333.82,Taulung,34944102.94,6,6,NE,35380083.03,18,42500000
"Matatirtha, K'",K,33377333.82,Matatirtha,31136410.63,5,4,N,30729924.74,13,33000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,5,N,30729924.74,13,20700000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,S,32245048.02,13,18200000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,4,6,N,30729924.74,13,22400000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,4,6,NE,35380083.03,12,24500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5,7,W,31258615.52,12,32500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3,4,NE,35380083.03,10,29900000
"Ram Mandir, K'",K,33377333.82,Ram Mandir,32390952.73,2.5,5,W,31258615.52,10,26500000
"Mahadevsthan, K'",K,33377333.82,Mahadevsthan,25938222.55,2.2,2,W,31258615.52,10,11000000
"Mahadevsthan, K'",K,33377333.82,Mahadevsthan,25938222.55,3.2,2,W,31258615.52,15,11500000
"Katunje, B'",B,30105180.59,Katunje,29629317.16,2.2,4,E,32747439.5,15,14000000
"Katunje, B'",B,30105180.59,Katunje,29629317.16,5,5,S,32245048.02,13,13500000
"Balkot, B'",B,30105180.59,Balkot,31371147.63,3.3,6,NE,35380083.03,20,25000000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,4.2,3,NE,35380083.03,13,21000000
"Mahadevsthan, K'",K,33377333.82,Mahadevsthan,25938222.55,3,5,W,31258615.52,13,11500000
"Chamati, K'",K,33377333.82,Chamati,32290256.78,4.2,6,W,31258615.52,12,30000000
"Kalimati, K'",K,33377333.82,Kalimati,34174872.17,3,6,E,32747439.5,15,50000000
"Kalimati, K'",K,33377333.82,Kalimati,34174872.17,3,4,W,31258615.52,20,22500000
"changu Narayan, K'",K,33377333.82,Changu Narayan,31626667.01,5,6,W,31258615.52,12,29000000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,3.2,7,S,32245048.02,15,28500000
"Maitidevi, K'",K,33377333.82,Maitidevi,35564444.85,3.2,8,W,31258615.52,18,46500000
"Grande Hospital, K'",K,33377333.82,Grande Hospital,33809123.06,3.2,5,N,30729924.74,12,24500000
"Manamaiju, K'",K,33377333.82,Manamaiju,34339608.13,3.2,6,N,30729924.74,13,22500000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,3.1,7,W,31258615.52,10,28500000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,3,6,S,32245048.02,10,25000000
"Panchetar, K'",K,33377333.82,Panchetar,31752121.65,4.2,2,E,32747439.5,10,15500000
"Baluwakhani, K'",K,33377333.82,Baluwakhani,31485833.64,3.3,8,N,30729924.74,13,17000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,NE,35380083.03,13,19000000
"Dhungedhara, K'",K,33377333.82,Dhungedhara,29226296.57,3.2,4,W,31258615.52,20,16000000
"Dhungedhara, K'",K,33377333.82,Dhungedhara,29226296.57,3,5,E,32747439.5,20,15500000
"Dhungedhara, K'",K,33377333.82,Dhungedhara,29226296.57,3,6,E,32747439.5,13,16500000
"Tinthana, K'",K,33377333.82,Tinthana,30647778.18,3,3,N,30729924.74,20,18000000
"Dawadi Gaun, K'",K,33377333.82,Dawadi Gaun,32070303.47,3,5,S,32245048.02,13,19000000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,3.2,6,E,32747439.5,13,22500000
"Putalisadak, K'",K,33377333.82,Putalisadak,34888485.29,5,4,W,31258615.52,15,50000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3,6,W,31258615.52,13,12800000
"Mahadevsthan, K'",K,33377333.82,Mahadevsthan,25938222.55,4,2,W,31258615.52,13,12000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3.2,3,E,32747439.5,13,9800000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,3,4,N,30729924.74,13,17000000
"Gothatar, K'",K,33377333.82,Gothatar,32267017.8,7,6,W,31258615.52,14,62500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,4,SE,33504792.57,16,38000000
"Naxal, K'",K,33377333.82,Naxal,41298333.64,4,5,E,32747439.5,15,38000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,5.2,5,E,32747439.5,12,43000000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,4,6,E,32747439.5,12,30000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.2,3,W,31258615.52,20,27500000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,5.2,4,E,32747439.5,20,30000000
