Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Floor,Facing,Facing_PriceCode,Road Access,Price
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.0,5,2.0,E,40021095.89,18,35000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,6.0,6,3.0,E,40021095.89,20,45000000
"'Manamaiju, K'",K,40271779.3,Manamaiju,31454545.45,3.75,5,3.0,E,40021095.89,12,17000000
"'Goldhunga, K'",K,40271779.3,Goldhunga,20686666.67,3.0,6,2.5,SE,41320000.0,10,16500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.0,4,2.5,E,40021095.89,13,20500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.75,7,3.0,NE,38939095.74,13,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,4,1.0,SW,39995597.48,20,21000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,1.26,6,3.0,S,38378801.08,13,18000000
"'Gairgaun, K'",K,40271779.3,Gairgaun,35300000.0,5.0,4,3.0,E,40021095.89,14,55000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.0,5,3.0,NE,38939095.74,13,45000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,3.1,6,3.0,E,40021095.89,14,22500000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,3.0,6,3.0,E,40021095.89,13,23500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.0,4,2.0,NE,38939095.74,40,28200000
"'Kadaghari, K'",K,40271779.3,Kadaghari,18933333.33,3.0,2,1.0,E,40021095.89,10,13000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.0,5,3.0,E,40021095.89,13,32500000
"'Satungal, K'",K,40271779.3,Satungal,20550000.0,5.0,11,3.0,N,36524064.17,13,26000000
"'Chapali, K'",K,40271779.3,Chapali,41350000.0,5.0,7,4.0,SE,41320000.0,13,24000000
"'Dhapakhel, L'",L,34535434.84,Dhapakhel,27325000.0,2.0,3,2.5,W,35035732.01,12,17700000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,3.0,5,3.0,NE,38939095.74,14,16800000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.5,6,3.0,NE,38939095.74,30,34000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3.0,5,3.0,SE,41320000.0,14,22500000
"'Chapali, K'",K,40271779.3,Chapali,41350000.0,12.0,5,3.0,SE,41320000.0,14,42500000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5.0,7,2.5,N,36524064.17,10,41000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,7.0,8,4.0,NW,36240206.19,12,37500000
"'Tinthana, K'",K,40271779.3,Tinthana,17000000.0,3.0,5,2.5,E,40021095.89,13,16000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,4.0,6,2.5,W,35035732.01,20,21500000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,6.0,5,2.5,S,38378801.08,13,60000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,21.0,6,3.0,E,40021095.89,15,81000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,12.0,5,2.0,N,36524064.17,22,55000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3.0,6,3.0,W,35035732.01,23,13000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,3.25,5,3.0,N,36524064.17,15,17500000
"'Naxal, K'",K,40271779.3,Naxal,68200000.0,12.0,6,2.0,E,40021095.89,12,65000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4.0,7,3.0,S,38378801.08,10,31000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,3.0,NE,38939095.74,20,19500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8.0,5,2.0,E,40021095.89,20,65000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,20.0,6,2.0,E,40021095.89,18,150000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,96.0,5,2.0,E,40021095.89,18,250000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.0,6,3.0,E,40021095.89,16,37000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3.0,4,2.0,E,40021095.89,15,19000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,12.0,6,3.0,E,40021095.89,16,105000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,8.0,5,3.0,SE,41320000.0,22,65000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,2.5,W,35035732.01,20,19500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.0,8,3.0,W,35035732.01,14,24000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,1.1,5,4.0,E,40021095.89,15,20000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,6,3.0,W,35035732.01,13,23500000
"'Jorpati, K'",K,40271779.3,Jorpati,21412500.0,3.0,4,2.0,S,38378801.08,18,24000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,9.0,4,3.0,S,38378801.08,15,40000000
"'Balkot, B'",B,29873684.19,Balkot,33999999.9,5.0,4,3.0,S,38378801.08,28,39999999
"'Shantinagar, K'",K,40271779.3,Shantinagar,46114285.71,7.0,7,3.0,W,35035732.01,13,43500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,2.5,4,2.0,E,40021095.89,16,22500000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,13.0,5,3.0,E,40021095.89,20,85000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,21.0,6,3.0,E,40021095.89,20,160000000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,11.0,12,4.0,E,40021095.89,13,61000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,6.0,6,3.0,E,40021095.89,15,45000000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,4.5,5,3.0,E,40021095.89,14,49500000
"'Baniyatar, K'",K,40271779.3,Baniyatar,29888888.89,3.5,6,3.0,NE,38939095.74,15,24000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,8.0,6,3.0,SW,39995597.48,20,45000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,10.0,7,3.0,S,38378801.08,15,60000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,2.5,5,3.0,E,40021095.89,14,22500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,12.0,5,3.0,S,38378801.08,22,69000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,17.0,5,3.0,SW,39995597.48,14,62000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,12.0,7,3.0,SE,41320000.0,20,69000000
"'Naxal, K'",K,40271779.3,Naxal,68200000.0,12.0,6,2.0,E,40021095.89,16,65000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,6.0,8,4.0,SE,41320000.0,20,42000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,2,1.35,NE,38939095.74,10,13000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,2,1.5,N,36524064.17,10,12700000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.0,2,1.5,W,35035732.01,16,11000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,2,1.5,W,35035732.01,13,12000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.0,2,1.5,E,40021095.89,13,12500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3.0,8,3.0,N,36524064.17,10,19000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.0,2,1.5,S,38378801.08,13,11500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,4.0,2,1.5,NE,38939095.74,16,15000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.0,2,1.5,E,40021095.89,13,11000000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,4.0,5,3.0,W,35035732.01,13,23000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5.5,7,4.0,E,40021095.89,14,60000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5.5,5,4.0,E,40021095.89,13,60000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,4.0,7,3.0,E,40021095.89,14,25500000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,7.0,5,2.0,SE,41320000.0,14,55000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.3,5,2.0,E,40021095.89,13,24000000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,7.0,5,3.0,S,38378801.08,14,55000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,3.75,7,4.0,SW,39995597.48,14,25500000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4.0,6,2.0,E,40021095.89,15,27500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,10.0,5,2.0,E,40021095.89,16,63000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,17.0,5,2.0,E,40021095.89,20,60000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.0,6,3.0,E,40021095.89,30,34500000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5.2,3,2.0,E,40021095.89,15,39500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.0,4,1.5,NE,38939095.74,4,12000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.0,2,1.0,E,40021095.89,13,12500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.75,4,3.0,W,35035732.01,13,23500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,6,3.0,E,40021095.89,13,27000000
"'Bharyang, K'",K,40271779.3,Bharyang,74412500.0,3.0,5,3.0,E,40021095.89,13,235000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4.0,7,3.0,E,40021095.89,13,27600000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,4.5,4,2.0,E,40021095.89,16,50000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000.0,3.0,4,2.0,E,40021095.89,15,22500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,22.0,6,3.0,E,40021095.89,15,70000000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,4.5,5,3.0,E,40021095.89,15,500000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,21.0,10,4.0,E,40021095.89,20,160000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,6.0,6,3.0,SE,41320000.0,15,42500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3.1,5,3.0,N,36524064.17,13,18000000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,4.0,6,3.0,E,40021095.89,14,27500000
"'Shantinagar, K'",K,40271779.3,Shantinagar,46114285.71,5.0,5,2.5,W,35035732.01,15,33000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,20.0,5,3.0,E,40021095.89,18,145000000
"'Satdobato, L'",L,34535434.84,Satdobato,41446666.67,5.0,5,3.0,S,38378801.08,8,3700000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,4,2.5,SW,39995597.48,20,21000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.0,5,3.0,SE,41320000.0,13,28500000
"'Chapali, K'",K,40271779.3,Chapali,41350000.0,8.5,7,3.0,E,40021095.89,13,42000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,3.0,3,2.5,S,38378801.08,13,21000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,14.0,7,3.0,E,40021095.89,14,85000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.5,8,10.0,N,36524064.17,10,17000000
"'Gothatar, K'",K,40271779.3,Gothatar,30709090.91,3.0,3,2.5,E,40021095.89,14,18500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.0,4,3.0,W,35035732.01,16,17000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4.0,8,3.0,SE,41320000.0,20,32500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.0,5,3.0,E,40021095.89,15,29800000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.5,5,3.0,NW,36240206.19,14,33500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.0,7,3.0,SW,39995597.48,20,29900000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,5.3,6,3.0,S,38378801.08,14,49000000
"'Buddhanagar, K'",K,40271779.3,Buddhanagar,29900000.0,3.0,5,2.5,S,38378801.08,10,29900000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,3.0,6,3.0,E,40021095.89,13,21000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,19.0,6,3.0,E,40021095.89,13,100000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,6.0,5,3.0,N,36524064.17,13,45000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4.0,6,3.0,SE,41320000.0,14,33500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,4.0,5,3.0,N,36524064.17,15,28500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,11.0,5,3.0,E,40021095.89,16,50000000
"'Bazar, K'",K,40271779.3,Bazar,35333333.33,5.0,5,3.0,E,40021095.89,20,35000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8.5,5,3.0,W,35035732.01,13,49000000
"'Bharyang, K'",K,40271779.3,Bharyang,74412500.0,7.0,5,3.0,E,40021095.89,15,39000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4.0,6,3.0,E,40021095.89,13,29000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.0,5,3.0,S,38378801.08,16,44500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,4.1,5,3.0,E,40021095.89,16,29800000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,5.26,3,13.0,S,38378801.08,20,45000000
"'Baneshwor, K'",K,40271779.3,Baneshwor,51242857.14,4.0,6,3.0,E,40021095.89,15,38700000
"'Baneshwor, K'",K,40271779.3,Baneshwor,51242857.14,4.0,6,3.0,E,40021095.89,13,39000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4.0,4,1.5,S,38378801.08,18,15000000
"'Bharyang, K'",K,40271779.3,Bharyang,74412500.0,14.0,9,5.5,N,36524064.17,20,155000000
"'Tinkune, K'",K,40271779.3,Tinkune,38750000.0,5.75,4,2.0,E,40021095.89,11,32500000
"'Dhobighat, L'",L,34535434.84,Dhobighat,61000000.0,20.0,4,2.5,S,38378801.08,16,90000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.0,6,2.5,E,40021095.89,14,21000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,2.5,S,38378801.08,20,21500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,6,2.5,S,38378801.08,20,22500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,7.0,4,2.0,E,40021095.89,20,35000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,14.0,5,2.0,E,40021095.89,16,60000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,5.0,4,2.0,E,40021095.89,15,36500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.0,4,2.0,SE,41320000.0,15,37500000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,3.1,4,2.0,E,40021095.89,12,25000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.0,4,2.0,E,40021095.89,14,24000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,4.75,4,3.0,E,40021095.89,15,35500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.5,4,2.0,E,40021095.89,15,35500000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4.0,4,2.0,E,40021095.89,13,29500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.5,4,2.0,SE,41320000.0,14,28000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,5.0,4,2.0,E,40021095.89,15,35000000
"'Chapali, K'",K,40271779.3,Chapali,41350000.0,12.0,4,2.0,SE,41320000.0,16,57500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,9.0,4,2.0,SE,41320000.0,20,55000000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000.0,8.0,4,2.0,SE,41320000.0,14,55000000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,5.0,6,2.0,E,40021095.89,15,35000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.0,5,2.0,NE,38939095.74,15,36000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.0,4,2.0,NE,38939095.74,14,26000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,9.0,5,2.0,SE,41320000.0,16,47500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.2,5,3.0,E,40021095.89,13,18200000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.0,6,3.0,E,40021095.89,14,26000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,7.0,5,3.0,E,40021095.89,14,39000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.5,5,3.0,NW,36240206.19,13,33500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,7.0,5,3.0,E,40021095.89,14,39900000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4.0,8,4.0,SE,41320000.0,20,32500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.0,5,3.0,S,38378801.08,14,29000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.0,5,3.0,E,40021095.89,13,36000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,9.0,4,3.0,E,40021095.89,15,47500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.0,5,2.5,W,35035732.01,13,15000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,6,2.5,N,36524064.17,13,20000000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,3.5,6,3.0,NW,36240206.19,13,23000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,2.5,W,35035732.01,13,18500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,4.0,6,3.0,NE,38939095.74,22,24500000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,4.0,6,3.0,E,40021095.89,18,23800000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.5,5,3.0,SW,39995597.48,14,31000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4.0,6,3.0,S,38378801.08,13,29000000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000.0,8.0,5,3.0,S,38378801.08,15,56000000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000.0,9.0,5,3.0,SE,41320000.0,20,67500000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,3.75,6,3.0,E,40021095.89,13,37500000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,4.75,6,3.0,E,40021095.89,13,35000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,2.5,E,40021095.89,20,22000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,2.5,E,40021095.89,13,19500000
"'Lubhu, L'",L,34535434.84,Lubhu,20353333.33,3.0,5,2.5,S,38378801.08,20,17000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,6,2.5,S,38378801.08,16,17500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,2.5,SE,41320000.0,13,17500000
"'Naikap, K'",K,40271779.3,Naikap,27187500.0,6.0,11,2.5,S,38378801.08,11,22000000
"'Narephate, K'",K,40271779.3,Narephate,31166666.67,3.0,5,2.5,E,40021095.89,13,22000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,3.1,5,3.0,N,36524064.17,15,17500000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4.0,4,2.0,E,40021095.89,12,21000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,4,2.5,S,38378801.08,13,17000000
