Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Road Access,Facing,Facing_PriceCode,Price
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.8,4,14,W,35035732.01,35000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3,8,13,E,40021095.89,22000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,3.2,6,13,S,38378801.08,45000000
"'Ramkot, K'",K,40271779.3,Ramkot,25384615.38,7.2,9,16,E,40021095.89,42000000
"'Raniban, K'",K,40271779.3,Raniban,37400000,3.2,4,20,N,36524064.17,32000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,7.2,5,16,NE,38939095.74,50000000
"'Raniban, K'",K,40271779.3,Raniban,37400000,4.2,6,20,SW,39995597.48,42500000
"'Raniban, K'",K,40271779.3,Raniban,37400000,4.3,3,20,E,40021095.89,42500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,8,7,14,N,36524064.17,77500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.6,5,15,SW,39995597.48,47500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000,10,8,14,W,35035732.01,50000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000,11,4,20,E,40021095.89,70000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000,6.3,5,16,NW,36240206.19,35000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,1,6,20,W,35035732.01,90000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,21,5,20,E,40021095.89,80000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,1,5,20,E,40021095.89,70000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,10,6,20,W,35035732.01,130000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,19,6,20,E,40021095.89,100000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000,12,5,13,E,40021095.89,100000000
"'Lubhu, L'",L,34535434.84,Lubhu,20353333.33,3,3,11,SE,41320000,11000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8,5,20,E,40021095.89,50000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,12,10,20,N,36524064.17,100000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,4,6,12,SE,41320000,32500000
"'Chapali, K'",K,40271779.3,Chapali,41350000,4,5,14,NW,36240206.19,39900000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5,2,12,S,38378801.08,15000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8,5,20,SE,41320000,52500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,6,13,E,40021095.89,26500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4,6,13,E,40021095.89,25500000
"'Narephate, K'",K,40271779.3,Narephate,31166666.67,6,6,20,E,40021095.89,33000000
"'Sipadol, B'",B,29873684.19,Sipadol,19125000,3,7,10,E,40021095.89,20500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,19,5,20,S,38378801.08,55000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4,4,13,E,40021095.89,24000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,6.1,6,32,SE,41320000,37000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,19,6,13,E,40021095.89,102500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,7,13,S,38378801.08,22000000
"'Pepsicola, K'",K,40271779.3,Pepsicola,37138888.89,6.5,6,16,E,40021095.89,58500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,E,40021095.89,18500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,E,40021095.89,21000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,13,S,38378801.08,17500000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,10,5,15,E,40021095.89,130000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,21,8,15,E,40021095.89,105000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,64,5,15,S,38378801.08,105000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4,6,16,E,40021095.89,27500000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,7,7,15,E,40021095.89,40000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5,6,14,W,35035732.01,26500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3.1,6,18,NE,38939095.74,22500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,11,6,15,SE,41320000,60000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,30,6,15,E,40021095.89,250000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,9,9,13,E,40021095.89,40000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,3.5,6,15,E,40021095.89,30000000
"'Maligaon, K'",K,40271779.3,Maligaon,65000000,12,6,14,E,40021095.89,65000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5,5,13,N,36524064.17,33000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,5,13,W,35035732.01,30500000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,3.1,2,13,SW,39995597.48,14000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,6,13,SE,41320000,28000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4,10,26,SE,41320000,41000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.5,6,14,E,40021095.89,27000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,3.1,5,13,E,40021095.89,22000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8,5,15,SE,41320000,37000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,6,4,13,SW,39995597.48,46000000
"'Naikap, K'",K,40271779.3,Naikap,27187500,4,5,13,E,40021095.89,22500000
"'Balkot, B'",B,29873684.19,Balkot,33999999.9,4.5,3,20,N,36524064.17,29000000
"'Bazar, K'",K,40271779.3,Bazar,35333333.33,3,3,20,E,40021095.89,31000000
"'Nakhudole, L'",L,34535434.84,Nakhudole,24250000,42,3,13,E,40021095.89,25000000
"'Jorpati, K'",K,40271779.3,Jorpati,21412500,1,5,12,SW,39995597.48,21000000
"'Makalbari, K'",K,40271779.3,Makalbari,23000000,4,7,10,W,35035732.01,20000000
"'Sipadol, B'",B,29873684.19,Sipadol,19125000,3,7,20,W,35035732.01,19000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,2.4,8,12,S,38378801.08,40000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,2,20,W,35035732.01,12500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,20,E,40021095.89,19500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,20,W,35035732.01,22000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,4,20,E,40021095.89,21500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,20,NE,38939095.74,19500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,S,38378801.08,19000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,S,38378801.08,18000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,5,8,12,S,38378801.08,37000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,4,6,12,S,38378801.08,34000000
"'Manamaiju, K'",K,40271779.3,Manamaiju,31454545.45,4,8,16,S,38378801.08,26000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,6,10,N,36524064.17,23500000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4,4,10,NW,36240206.19,17000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,2,13,S,38378801.08,12500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,11,4,22,SW,39995597.48,45000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,2,13,S,38378801.08,12500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,NW,36240206.19,19000000
"'Kadaghari, K'",K,40271779.3,Kadaghari,18933333.33,4,2,20,SW,39995597.48,15500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.51,3,40,E,40021095.89,16500000
"'Manamaiju, K'",K,40271779.3,Manamaiju,31454545.45,3,5,14,W,35035732.01,17000000
"'Godawari, L'",L,34535434.84,Godawari,27200000,5,3,16,W,35035732.01,12500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,5,10,NW,36240206.19,22000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,2,13,W,35035732.01,11000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,NE,38939095.74,13000000
"'Hattisar, K'",K,40271779.3,Hattisar,46750000,5,3,20,S,38378801.08,50000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,5,6,14,N,36524064.17,30000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.3,4,12,S,38378801.08,31500000
"'Harisiddhi, L'",L,34535434.84,Harisiddhi,24777777.78,3,3,18,SE,41320000,18000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8,4,20,SW,39995597.48,57500000
"'Shankhamul, K'",K,40271779.3,Shankhamul,43166666.67,3,7,12,W,35035732.01,35000000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,2.5,6,20,E,40021095.89,25000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,4,5,20,S,38378801.08,37000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5,5,20,E,40021095.89,36500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,3,5,20,E,40021095.89,102500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000,3,5,14,E,40021095.89,22500000
"'Bharyang, K'",K,40271779.3,Bharyang,74412500,3,5,15,E,40021095.89,23500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3,4,15,E,40021095.89,22500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,5,15,E,40021095.89,32500000
"'Chapali, K'",K,40271779.3,Chapali,41350000,12,5,15,E,40021095.89,42500000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,4,10,3,E,40021095.89,11000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,5,5,12,E,40021095.89,42500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6,5,18,E,40021095.89,35000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,6,6,20,E,40021095.89,45000000
"'Manamaiju, K'",K,40271779.3,Manamaiju,31454545.45,3.75,5,12,E,40021095.89,17000000
"'Goldhunga, K'",K,40271779.3,Goldhunga,20686666.67,3,6,10,SE,41320000,16500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3,4,13,E,40021095.89,20500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.75,7,13,NE,38939095.74,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,4,20,SW,39995597.48,21000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,1.26,6,13,S,38378801.08,18000000
"'Gairgaun, K'",K,40271779.3,Gairgaun,35300000,5,4,14,E,40021095.89,55000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6,5,13,NE,38939095.74,45000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000,3.1,6,14,E,40021095.89,22500000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,3,6,13,E,40021095.89,23500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4,4,40,NE,38939095.74,28200000
"'Kadaghari, K'",K,40271779.3,Kadaghari,18933333.33,3,2,10,E,40021095.89,13000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,5,13,E,40021095.89,32500000
"'Satungal, K'",K,40271779.3,Satungal,20550000,5,11,13,N,36524064.17,26000000
"'Chapali, K'",K,40271779.3,Chapali,41350000,5,7,13,SE,41320000,24000000
"'Dhapakhel, L'",L,34535434.84,Dhapakhel,27325000,2,3,12,W,35035732.01,17700000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,3,5,14,NE,38939095.74,16800000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.5,6,30,NE,38939095.74,34000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3,5,14,SE,41320000,22500000
"'Chapali, K'",K,40271779.3,Chapali,41350000,12,5,14,SE,41320000,42500000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5,7,10,N,36524064.17,41000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,7,8,12,NW,36240206.19,37500000
"'Tinthana, K'",K,40271779.3,Tinthana,17000000,3,5,13,E,40021095.89,16000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,4,6,20,W,35035732.01,21500000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,6,5,13,S,38378801.08,60000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,21,6,15,E,40021095.89,81000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,12,5,22,N,36524064.17,55000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3,6,23,W,35035732.01,13000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000,3.25,5,15,N,36524064.17,17500000
"'Naxal, K'",K,40271779.3,Naxal,68200000,12,6,12,E,40021095.89,65000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4,7,10,S,38378801.08,31000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,20,NE,38939095.74,19500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8,5,20,E,40021095.89,65000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,20,6,18,E,40021095.89,150000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,96,5,18,E,40021095.89,250000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6,6,16,E,40021095.89,37000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3,4,15,E,40021095.89,19000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,12,6,16,E,40021095.89,105000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,8,5,22,SE,41320000,65000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,20,W,35035732.01,19500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4,8,14,W,35035732.01,24000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,1.1,5,15,E,40021095.89,20000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,6,13,W,35035732.01,23500000
"'Jorpati, K'",K,40271779.3,Jorpati,21412500,3,4,18,S,38378801.08,24000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,9,4,15,S,38378801.08,40000000
"'Balkot, B'",B,29873684.19,Balkot,33999999.9,5,4,28,S,38378801.08,39999999
"'Shantinagar, K'",K,40271779.3,Shantinagar,46114285.71,7,7,13,W,35035732.01,43500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,2.5,4,16,E,40021095.89,22500000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,13,5,20,E,40021095.89,85000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,21,6,20,E,40021095.89,160000000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,11,12,13,E,40021095.89,61000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,6,6,15,E,40021095.89,45000000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,4.5,5,14,E,40021095.89,49500000
"'Baniyatar, K'",K,40271779.3,Baniyatar,29888888.89,3.5,6,15,NE,38939095.74,24000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,8,6,20,SW,39995597.48,45000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,10,7,15,S,38378801.08,60000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,2.5,5,14,E,40021095.89,22500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,12,5,22,S,38378801.08,69000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,17,5,14,SW,39995597.48,62000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,12,7,20,SE,41320000,69000000
"'Naxal, K'",K,40271779.3,Naxal,68200000,12,6,16,E,40021095.89,65000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,6,8,20,SE,41320000,42000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,2,10,NE,38939095.74,13000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,2,10,N,36524064.17,12700000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2,2,16,W,35035732.01,11000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,2,13,W,35035732.01,12000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,2,13,E,40021095.89,12500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3,8,10,N,36524064.17,19000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,2,13,S,38378801.08,11500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,4,2,16,NE,38939095.74,15000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,2,13,E,40021095.89,11000000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,4,5,13,W,35035732.01,23000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5.5,7,14,E,40021095.89,60000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5.5,5,13,E,40021095.89,60000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,4,7,14,E,40021095.89,25500000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,7,5,14,SE,41320000,55000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.3,5,13,E,40021095.89,24000000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,7,5,14,S,38378801.08,55000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,3.75,7,14,SW,39995597.48,25500000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4,6,15,E,40021095.89,27500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,10,5,16,E,40021095.89,63000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,17,5,20,E,40021095.89,60000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6,6,30,E,40021095.89,34500000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5.2,3,15,E,40021095.89,39500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5,4,4,NE,38939095.74,12000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,2,13,E,40021095.89,12500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.75,4,13,W,35035732.01,23500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,6,13,E,40021095.89,27000000
"'Bharyang, K'",K,40271779.3,Bharyang,74412500,3,5,13,E,40021095.89,235000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4,7,13,E,40021095.89,27600000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,4.5,4,16,E,40021095.89,50000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000,3,4,15,E,40021095.89,22500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,22,6,15,E,40021095.89,70000000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,4.5,5,15,E,40021095.89,500000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,21,10,20,E,40021095.89,160000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,6,6,15,SE,41320000,42500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3.1,5,13,N,36524064.17,18000000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,4,6,14,E,40021095.89,27500000
"'Shantinagar, K'",K,40271779.3,Shantinagar,46114285.71,5,5,15,W,35035732.01,33000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,20,5,18,E,40021095.89,145000000
"'Satdobato, L'",L,34535434.84,Satdobato,41446666.67,5,5,8,S,38378801.08,3700000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,4,20,SW,39995597.48,21000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4,5,13,SE,41320000,28500000
"'Chapali, K'",K,40271779.3,Chapali,41350000,8.5,7,13,E,40021095.89,42000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,3,3,13,S,38378801.08,21000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,14,7,14,E,40021095.89,85000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.5,8,10,N,36524064.17,17000000
"'Gothatar, K'",K,40271779.3,Gothatar,30709090.91,3,3,14,E,40021095.89,18500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3,4,16,W,35035732.01,17000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4,8,20,SE,41320000,32500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,5,15,E,40021095.89,29800000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.5,5,14,NW,36240206.19,33500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5,7,20,SW,39995597.48,29900000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,5.3,6,14,S,38378801.08,49000000
"'Buddhanagar, K'",K,40271779.3,Buddhanagar,29900000,3,5,10,S,38378801.08,29900000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,3,6,13,E,40021095.89,21000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,19,6,13,E,40021095.89,100000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,6,5,13,N,36524064.17,45000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4,6,14,SE,41320000,33500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,4,5,15,N,36524064.17,28500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,11,5,16,E,40021095.89,50000000
"'Bazar, K'",K,40271779.3,Bazar,35333333.33,5,5,20,E,40021095.89,35000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8.5,5,13,W,35035732.01,49000000
"'Bharyang, K'",K,40271779.3,Bharyang,74412500,7,5,15,E,40021095.89,39000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4,6,13,E,40021095.89,29000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5,5,16,S,38378801.08,44500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,4.1,5,16,E,40021095.89,29800000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,5.26,3,20,S,38378801.08,45000000
"'Baneshwor, K'",K,40271779.3,Baneshwor,51242857.14,4,6,15,E,40021095.89,38700000
"'Baneshwor, K'",K,40271779.3,Baneshwor,51242857.14,4,6,13,E,40021095.89,39000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4,4,18,S,38378801.08,15000000
"'Bharyang, K'",K,40271779.3,Bharyang,74412500,14,9,20,N,36524064.17,155000000
"'Tinkune, K'",K,40271779.3,Tinkune,38750000,5.75,4,11,E,40021095.89,32500000
"'Dhobighat, L'",L,34535434.84,Dhobighat,61000000,20,4,16,S,38378801.08,90000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4,6,14,E,40021095.89,21000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,20,S,38378801.08,21500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,6,20,S,38378801.08,22500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,7,4,20,E,40021095.89,35000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,14,5,16,E,40021095.89,60000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,5,4,15,E,40021095.89,36500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5,4,15,SE,41320000,37500000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,3.1,4,12,E,40021095.89,25000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,4,14,E,40021095.89,24000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,4.75,4,15,E,40021095.89,35500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.5,4,15,E,40021095.89,35500000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4,4,13,E,40021095.89,29500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.5,4,14,SE,41320000,28000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,5,4,15,E,40021095.89,35000000
"'Chapali, K'",K,40271779.3,Chapali,41350000,12,4,16,SE,41320000,57500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,9,4,20,SE,41320000,55000000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000,8,4,14,SE,41320000,55000000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,5,6,15,E,40021095.89,35000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6,5,15,NE,38939095.74,36000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4,4,14,NE,38939095.74,26000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,9,5,16,SE,41320000,47500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.2,5,13,E,40021095.89,18200000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4,6,14,E,40021095.89,26000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,7,5,14,E,40021095.89,39000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.5,5,13,NW,36240206.19,33500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,7,5,14,E,40021095.89,39900000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4,8,20,SE,41320000,32500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5,5,14,S,38378801.08,29000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6,5,13,E,40021095.89,36000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,9,4,15,E,40021095.89,47500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2,5,13,W,35035732.01,15000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,6,13,N,36524064.17,20000000
