Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Facing,Facing_PriceCode,Road Access,Price
"'Bhaisepati, L'",L,33467802.12,Bhaisepati,41013560.42,4,4,E,36403707.15,20,42500000
"'Bhaisepati, L'",L,33467802.12,Bhaisepati,41013560.42,4.687,4,S,32636997.24,20,45000000
"'Nakhipot, L'",L,33467802.12,Nakhipot,36983053.75,4,4,NE,33725298.44,20,30000000
"'Dhapakhel, L'",L,33467802.12,Dhapakhel,35556096.25,2.9,4,W,34071065.83,10,28000000
"'Sanepa, L'",L,33467802.12,Sanepa,39513693.94,5,6,N,32763770.05,13,58000000
"'Satdobato, L'",L,33467802.12,Satdobato,33014835.1,3.3,8,E,36403707.15,10,20000000
"'Satdobato, L'",L,33467802.12,Satdobato,33014835.1,4.3,8,E,36403707.15,9,36000000
"'Sunakothi, L'",L,33467802.12,Sunakothi,34931501.77,5,6,E,36403707.15,20,47000000
"'Sainbu, L'",L,33467802.12,Sainbu,32925274.66,3.75,5,W,34071065.83,13,27500000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,4,7,W,34071065.83,13,35000000
"'Tarkeshwor, K'",K,36682079.16,Tarkeshwor,32058627.97,3.5,6,SE,37959390.61,13,23500000
"'Tarkeshwor, K'",K,36682079.16,Tarkeshwor,32058627.97,4,5,NW,32684090.91,16,18000000
"'Tarkeshwor, K'",K,36682079.16,Tarkeshwor,32058627.97,3.25,2,E,36403707.15,16,16000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,3.5,5,E,36403707.15,13,20000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,2.5,5,NW,32684090.91,13,25500000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,3.5,6,SE,37959390.61,13,24000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,3,5,S,32636997.24,13,28000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,6,4,N,32763770.05,12,16000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,4,5,SE,37959390.61,26,37000000
