Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Floor,Facing,Facing_PriceCode,Road Access,Price
"'Sitapaila, K'",K,37338387.72,Sitapaila,33166666.67,3.5,6,2.5,E,36431958.76,13,25000000
"'Kalanki, K'",K,37338387.72,Kalanki,43250000.0,3.0,5,2.5,E,36431958.76,13,28000000
"'Swayambhu, K'",K,37338387.72,Swayambhu,48000000.0,5.25,13,4.0,N,32362162.15,13,80000000
"'Kalanki, K'",K,37338387.72,Kalanki,43250000.0,10.0,7,3.5,E,36431958.76,13,60000000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.43,4,2.5,SE,38727272.73,20,41500000
"'Dhapasi, K'",K,37338387.72,Dhapasi,41333333.33,8.0,5,2.5,E,36431958.76,13,75500000
"'Sunakothi, L'",L,33117499.99,Sunakothi,38666666.67,3.75,5,2.5,NE,34112500.0,13,37500000
"'Sunakothi, L'",L,33117499.99,Sunakothi,38666666.67,3.12,4,2.5,SE,38727272.73,13,31500000
"'Mulpani, K'",K,37338387.72,Mulpani,32722222.22,3.0,7,3.5,SE,38727272.73,13,23500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.0,6,2.5,SE,38727272.73,14,37500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.25,5,3.0,N,32362162.15,13,33500000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,4.06,6,2.5,NE,34112500.0,13,34500000
"'Naxal, K'",K,37338387.72,Naxal,64666666.67,7.75,10,3.5,SW,32763333.33,21,58000000
"'Tahachal, K'",K,37338387.72,Tahachal,21000000.0,2.75,3,2.5,E,36431958.76,11,21000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.0,6,2.5,SW,32763333.33,13,29500000
"'Naikap, K'",K,37338387.72,Naikap,23666666.67,3.0,7,3.5,E,36431958.76,13,23000000
"'Baluwatar, K'",K,37338387.72,Baluwatar,47666666.67,7.75,10,2.5,S,31992462.31,20,11000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.37,6,3.0,W,35438823.53,14,27500000
"'Golfutar, K'",K,37338387.72,Golfutar,45250000.0,4.5,8,2.5,SE,38727272.73,13,35000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,2.5,5,2.5,W,35438823.53,13,21000000
"'Battisputali, K'",K,37338387.72,Battisputali,50333333.33,4.75,12,3.0,E,36431958.76,19,69000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.0,6,3.0,NE,34112500.0,13,42500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.0,6,3.0,SE,38727272.73,13,45000000
"'Newroad, K'",K,37338387.72,Newroad,35000000.0,1.0,9,4.5,N,32362162.15,12,35000000
"'Dhumbarahi, K'",K,37338387.72,Dhumbarahi,37685714.29,3.5,6,2.5,S,31992462.31,11,25000000
"'Guheshwori, K'",K,37338387.72,Guheshwori,27666666.67,4.0,4,2.5,SW,32763333.33,12,30000000
"'Mahankal, K'",K,37338387.72,Mahankal,40250000.0,3.5,9,4.0,NE,34112500.0,15,33000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.37,6,3.5,E,36431958.76,13,28500000
"'Jorpati, K'",K,37338387.72,Jorpati,27136363.64,3.0,3,3.5,W,35438823.53,13,29000000
"'Mulpani, K'",K,37338387.72,Mulpani,32722222.22,5.0,4,2.5,NW,33140350.88,20,50000000
"'Ravi Bhawan, K'",K,37338387.72,Ravi Bhawan,36000000.0,3.75,6,2.2,SE,38727272.73,4,22000000
"'Syuchatar, K'",K,37338387.72,Syuchatar,29785714.29,4.0,6,2.5,NE,34112500.0,10,27500000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,6.0,5,4.0,E,36431958.76,26,52500000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.0,5,2.5,NE,34112500.0,10,27000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.5,6,3.0,NE,34112500.0,13,47500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,6,3.5,NW,33140350.88,13,27500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.75,7,2.5,NE,34112500.0,13,29500000
"'New Baneshwor, K'",K,37338387.72,New Baneshwor,52666666.67,3.5,6,2.25,E,36431958.76,10,36000000
"'Sipadol, B'",B,28067676.77,Sipadol,16500000.0,3.0,5,2.5,S,31992462.31,13,16500000
"'Mandikatar, K'",K,37338387.72,Mandikatar,33409090.91,3.0,5,2.5,SE,38727272.73,13,26000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.75,6,3.5,S,31992462.31,13,31000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.5,6,2.5,SE,38727272.73,10,25000000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,2.75,4,2.5,W,35438823.53,10,18000000
"'Changathali, L'",L,33117499.99,Changathali,28000000.0,5.5,7,2.5,NE,34112500.0,13,28000000
"'Sudal, B'",B,28067676.77,Sudal,16250000.0,4.0,2,1.0,S,31992462.31,13,13500000
"'Boudha, K'",K,37338387.72,Boudha,37375000.0,6.0,7,2.5,E,36431958.76,14,50000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.0,3,1.5,S,31992462.31,13,16500000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.62,5,2.5,S,31992462.31,10,48000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,2.5,W,35438823.53,16,27000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.75,2,1.0,NE,34112500.0,13,18500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,9.25,6,3.5,W,35438823.53,16,97500000
"'Chandol, K'",K,37338387.72,Chandol,64250000.0,6.5,4,2.5,W,35438823.53,12,82500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.5,7,3.0,SW,32763333.33,13,28000000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,3.45,9,2.5,W,35438823.53,20,21000000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,2.75,3,1.0,S,31992462.31,13,12000000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,2.91,6,3.0,S,31992462.31,13,20000000
"'Makalbari, K'",K,37338387.72,Makalbari,31250000.0,3.5,4,2.5,NE,34112500.0,16,27500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.0,8,3.0,S,31992462.31,13,31000000
"'Samakhusi, K'",K,37338387.72,Samakhusi,50220000.0,9.5,7,3.5,E,36431958.76,14,74500000
"'Machapokhari, K'",K,37338387.72,Machapokhari,27000000.0,3.5,11,3.0,S,31992462.31,10,27000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.25,5,3.0,S,31992462.31,13,33500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.0,2,1.0,SW,32763333.33,13,17500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,2.5,3,2.5,W,35438823.53,13,25000000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,3.5,3,2.5,W,35438823.53,13,25000000
"'Bode, B'",B,28067676.77,Bode,17750000.0,4.0,4,2.0,S,31992462.31,13,16500000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,3.75,4,3.0,SE,38727272.73,13,29900000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,6.0,6,2.5,E,36431958.76,14,57500000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.0,5,2.5,W,35438823.53,13,31500000
"'Old Baneshwor, K'",K,37338387.72,Old Baneshwor,52500000.0,2.75,8,3.5,W,35438823.53,20,35000000
"'Golfutar, K'",K,37338387.72,Golfutar,45250000.0,8.5,8,2.5,SW,32763333.33,13,59500000
"'Sanothimi, B'",B,28067676.77,Sanothimi,36733333.33,5.0,6,3.0,S,31992462.31,13,39900000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,2.75,7,2.5,NE,34112500.0,13,21500000
"'Basantapur, K'",K,37338387.72,Basantapur,35000000.0,1.87,3,4.5,N,32362162.15,15,35000000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,2.68,13,5.0,E,36431958.76,32,63000000
"'Dhumbarahi, K'",K,37338387.72,Dhumbarahi,37685714.29,4.0,12,5.0,N,32362162.15,13,47800000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,5.0,5,2.5,SW,32763333.33,18,55000000
"'Kharipati, B'",B,28067676.77,Kharipati,17500000.0,3.87,3,2.0,S,31992462.31,20,17500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.5,14,4.0,NE,34112500.0,26,40000000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,5.0,6,3.5,W,35438823.53,13,35000000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,8.31,5,2.0,NW,33140350.88,40,41500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,7.0,5,3.0,SE,38727272.73,13,36000000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,4.0,6,2.5,S,31992462.31,13,24000000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,4.0,6,2.5,W,35438823.53,13,37500000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,2.75,2,1.0,W,35438823.53,13,16000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.5,7,3.5,E,36431958.76,13,29000000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,2.5,4,2.5,W,35438823.53,13,17000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.0,8,3.5,S,31992462.31,13,32500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.0,7,3.5,E,36431958.76,13,46000000
"'Swayambhu, K'",K,37338387.72,Swayambhu,48000000.0,4.5,7,3.0,NE,34112500.0,13,33000000
"'Kuleshwor, K'",K,37338387.72,Kuleshwor,73333333.33,10.5,4,2.5,W,35438823.53,10,80000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.75,6,3.0,NE,34112500.0,16,41000000
"'Tinkune, K'",K,37338387.72,Tinkune,78000000.0,8.5,13,3.5,E,36431958.76,13,78000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,4.0,7,2.5,E,36431958.76,13,35000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,5,3.0,NW,33140350.88,13,38000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.75,6,3.0,SE,38727272.73,13,43000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.25,5,3.0,SE,38727272.73,20,32500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.25,7,2.5,W,35438823.53,20,26000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,6.25,6,2.5,SE,38727272.73,13,58500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.0,6,2.5,W,35438823.53,13,36000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,9.0,8,2.5,SE,38727272.73,26,75000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,2.5,SE,38727272.73,13,27500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,5.0,6,2.5,NE,34112500.0,20,42500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.5,7,2.5,E,36431958.76,13,31000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.06,4,2.5,W,35438823.53,20,46000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.0,2,1.0,E,36431958.76,13,18500000
"'Maharajgunj, K'",K,37338387.72,Maharajgunj,72000000.0,4.5,6,2.5,S,31992462.31,12,55000000
"'Sitapaila, K'",K,37338387.72,Sitapaila,33166666.67,4.0,4,2.5,SE,38727272.73,13,32500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.06,5,2.5,SW,32763333.33,13,25000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.0,4,2.0,NE,34112500.0,14,39000000
"'Mulpani, K'",K,37338387.72,Mulpani,32722222.22,3.0,6,2.5,S,31992462.31,13,25500000
"'Dhaneshwor, K'",K,37338387.72,Dhaneshwor,27500000.0,3.5,6,2.5,SW,32763333.33,10,25000000
"'Bafal, K'",K,37338387.72,Bafal,32500000.0,4.25,6,2.5,E,36431958.76,13,32500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.5,6,2.5,W,35438823.53,13,35000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.0,8,2.5,SE,38727272.73,13,19000000
"'Gothatar, K'",K,37338387.72,Gothatar,24946666.67,4.0,6,2.5,SE,38727272.73,20,33000000
"'Mulpani, K'",K,37338387.72,Mulpani,32722222.22,3.5,6,3.0,S,31992462.31,13,27000000
"'Kalanki, K'",K,37338387.72,Kalanki,43250000.0,3.0,4,2.5,S,31992462.31,13,26500000
"'Dholahiti, L'",L,33117499.99,Dholahiti,57666666.67,10.0,4,2.5,SE,38727272.73,20,82500000
"'Ramkot, K'",K,37338387.72,Ramkot,20500000.0,3.5,3,2.0,NE,34112500.0,15,20500000
"'Dallu, K'",K,37338387.72,Dallu,42433333.33,3.75,8,5.5,E,36431958.76,22,58000000
"'Gothatar, K'",K,37338387.72,Gothatar,24946666.67,5.25,2,1.0,E,36431958.76,13,19000000
"'Basundhara, K'",K,37338387.72,Basundhara,48750000.0,3.93,5,2.5,W,35438823.53,13,37500000
"'Boudha, K'",K,37338387.72,Boudha,37375000.0,2.5,15,5.0,S,31992462.31,11,17000000
"'Tripureshwor, K'",K,37338387.72,Tripureshwor,40000000.0,1.75,10,5.5,S,31992462.31,32,40000000
"'Koteshwor, K'",K,37338387.72,Koteshwor,43800000.0,3.5,13,4.5,W,35438823.53,16,35000000
"'Koteshwor, K'",K,37338387.72,Koteshwor,43800000.0,4.0,10,4.5,E,36431958.76,16,45000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,6.0,5,2.5,SW,32763333.33,13,56500000
"'Jorpati, K'",K,37338387.72,Jorpati,27136363.64,3.5,8,3.5,E,36431958.76,22,32500000
"'Mulpani, K'",K,37338387.72,Mulpani,32722222.22,8.0,7,2.5,E,36431958.76,20,40000000
"'Baluwatar, K'",K,37338387.72,Baluwatar,47666666.67,2.5,4,2.5,W,35438823.53,30,29500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.5,6,2.5,E,36431958.76,13,43000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.31,6,2.5,E,36431958.76,13,30000000
"'Radhe Radhe, B'",B,28067676.77,Radhe Radhe,28833333.33,5.37,7,3.5,SW,32763333.33,20,39000000
"'Madhyapur Thimi, B'",B,28067676.77,Madhyapur Thimi,23500000.0,3.25,4,2.5,SW,32763333.33,20,23500000
"'Sallaghari, B'",B,28067676.77,Sallaghari,23000000.0,3.75,13,3.5,SE,38727272.73,20,30000000
"'Sanothimi, B'",B,28067676.77,Sanothimi,36733333.33,3.0,5,3.0,N,32362162.15,20,29000000
"'Nayabazar, K'",K,37338387.72,Nayabazar,49000000.0,4.62,7,3.5,E,36431958.76,20,49000000
"'Battisputali, K'",K,37338387.72,Battisputali,50333333.33,3.93,5,2.5,E,36431958.76,14,40000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.0,5,2.5,S,31992462.31,13,28500000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,6.0,8,2.5,W,35438823.53,16,57000000
"'Pepsicola, K'",K,37338387.72,Pepsicola,37333333.33,3.87,6,3.0,W,35438823.53,20,29500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,2.93,2,1.0,S,31992462.31,13,16000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.5,8,2.5,N,32362162.15,13,28000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,8.75,3,2.5,SE,38727272.73,14,52500000
"'Chandol, K'",K,37338387.72,Chandol,64250000.0,5.75,4,2.0,E,36431958.76,8,46000000
"'Duwakot, B'",B,28067676.77,Duwakot,25200000.0,5.0,6,3.5,NW,33140350.88,20,31000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.5,5,2.5,S,31992462.31,13,45000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.5,6,3.0,SE,38727272.73,13,48000000
"'Kalanki, K'",K,37338387.72,Kalanki,43250000.0,3.5,11,4.5,S,31992462.31,13,41000000
"'Sanepa, L'",L,33117499.99,Sanepa,59666666.67,3.0,6,2.5,S,31992462.31,13,36000000
"'Sudal, B'",B,28067676.77,Sudal,16250000.0,3.0,8,2.5,NW,33140350.88,13,19000000
"'Koteshwor, K'",K,37338387.72,Koteshwor,43800000.0,3.93,8,4.5,W,35438823.53,13,45000000
"'Hattigauda, K'",K,37338387.72,Hattigauda,35250000.0,2.5,5,2.5,E,36431958.76,20,25000000
"'Syuchatar, K'",K,37338387.72,Syuchatar,29785714.29,3.5,5,3.5,N,32362162.15,13,28500000
"'Syuchatar, K'",K,37338387.72,Syuchatar,29785714.29,3.0,5,3.5,SE,38727272.73,13,28000000
"'Koteshwor, K'",K,37338387.72,Koteshwor,43800000.0,2.5,4,2.5,W,35438823.53,20,26500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,5,3.0,SE,38727272.73,13,29800000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,5.0,4,2.5,E,36431958.76,13,45000000
"'Sanogaun, L'",L,33117499.99,Sanogaun,32000000.0,2.5,5,2.5,S,31992462.31,8,17500000
"'Mandikatar, K'",K,37338387.72,Mandikatar,33409090.91,3.0,3,1.5,W,35438823.53,4,14000000
"'Chunikhel, K'",K,37338387.72,Chunikhel,34472727.27,2.87,5,2.5,SW,32763333.33,12,23000000
"'Sanogaun, L'",L,33117499.99,Sanogaun,32000000.0,4.25,5,3.0,SE,38727272.73,24,30000000
"'Dallu, K'",K,37338387.72,Dallu,42433333.33,6.62,7,2.5,SE,38727272.73,8,39500000
"'Jadibuti, K'",K,37338387.72,Jadibuti,39000000.0,5.0,8,3.5,E,36431958.76,20,39000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,5.0,4,2.5,SE,38727272.73,20,42500000
"'Chundevi, K'",K,37338387.72,Chundevi,57000000.0,6.25,5,2.5,E,36431958.76,20,59000000
"'Godawari, L'",L,33117499.99,Godawari,25062500.0,5.0,5,2.5,SE,38727272.73,20,33000000
"'Sirutar, B'",B,28067676.77,Sirutar,22500000.0,3.0,4,2.5,SE,38727272.73,13,23000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,8.0,7,3.5,NE,34112500.0,16,55000000
"'Mulpani, K'",K,37338387.72,Mulpani,32722222.22,6.0,5,2.5,E,36431958.76,26,65000000
"'Palase, B'",B,28067676.77,Palase,41500000.0,8.31,5,2.0,NW,33140350.88,40,41500000
"'Boudha, K'",K,37338387.72,Boudha,37375000.0,8.5,7,2.5,E,36431958.76,13,75000000
"'Swayambhu, K'",K,37338387.72,Swayambhu,48000000.0,3.0,6,4.5,E,36431958.76,13,29000000
"'Thulobharyang, K'",K,37338387.72,Thulobharyang,41375000.0,3.0,3,3.5,N,32362162.15,20,42500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.25,4,2.5,N,32362162.15,13,28500000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,3.25,7,3.0,W,35438823.53,11,25000000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.25,4,2.5,SW,32763333.33,13,40000000
"'Guheshwori, K'",K,37338387.72,Guheshwori,27666666.67,3.0,12,4.0,N,32362162.15,13,25000000
"'Jorpati, K'",K,37338387.72,Jorpati,27136363.64,3.0,8,3.0,S,31992462.31,13,21500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.37,5,2.5,SE,38727272.73,13,39500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,2.5,8,3.5,NW,33140350.88,22,20000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.87,6,2.5,W,35438823.53,13,37500000
"'Ghattekulo, K'",K,37338387.72,Ghattekulo,38000000.0,3.25,13,4.5,E,36431958.76,13,38000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.87,2,1.0,SW,32763333.33,13,19000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.0,2,1.0,SE,38727272.73,13,15500000
"'Baneshwor, K'",K,37338387.72,Baneshwor,50000000.0,6.5,5,2.5,S,31992462.31,10,61000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.0,6,2.5,E,36431958.76,13,34000000
"'Buddhanagar, K'",K,37338387.72,Buddhanagar,45000000.0,3.56,7,3.5,SE,38727272.73,12,45000000
"'Thecho, L'",L,33117499.99,Thecho,30750000.0,4.0,4,2.5,E,36431958.76,20,36500000
"'Basundhara, K'",K,37338387.72,Basundhara,48750000.0,6.0,4,3.0,W,35438823.53,20,60000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.5,6,2.5,SE,38727272.73,13,27500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.5,4,2.5,NW,33140350.88,13,40000000
"'Godawari, L'",L,33117499.99,Godawari,25062500.0,6.5,7,2.5,N,32362162.15,20,32000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.5,6,2.5,NW,33140350.88,13,43000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.5,6,2.0,N,32362162.15,15,43500000
"'Pasikot, K'",K,37338387.72,Pasikot,40950000.0,3.0,3,2.5,NE,34112500.0,13,30000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,7.0,6,3.0,W,35438823.53,13,59000000
"'Pasikot, K'",K,37338387.72,Pasikot,40950000.0,5.0,6,2.5,NE,34112500.0,13,36000000
"'Hattigauda, K'",K,37338387.72,Hattigauda,35250000.0,8.0,8,2.5,E,36431958.76,13,35000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.25,7,3.5,NW,33140350.88,16,39500000
"'Sanothimi, B'",B,28067676.77,Sanothimi,36733333.33,3.75,3,2.0,NE,34112500.0,13,22000000
"'Maharajgunj, K'",K,37338387.72,Maharajgunj,72000000.0,9.0,10,3.5,E,36431958.76,12,85000000
"'Samakhusi, K'",K,37338387.72,Samakhusi,50220000.0,3.0,12,3.5,NE,34112500.0,13,27000000
"'Dillibazar, K'",K,37338387.72,Dillibazar,66250000.0,6.0,12,3.0,E,36431958.76,8,72500000
"'Kirtipur, K'",K,37338387.72,Kirtipur,38500000.0,5.0,5,2.0,N,32362162.15,13,38500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.5,6,2.5,SE,38727272.73,13,31000000
"'Kalanki, K'",K,37338387.72,Kalanki,43250000.0,4.0,10,3.0,S,31992462.31,26,37500000
"'TIkathali, L'",L,33117499.99,Tikathali,28607792.21,3.0,6,2.5,NE,34112500.0,13,23000000
"'Battisputali, K'",K,37338387.72,Battisputali,50333333.33,5.0,9,3.5,SW,32763333.33,13,42000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,2.5,3,2.5,E,36431958.76,13,18000000
"'Kadaghari, K'",K,37338387.72,Kadaghari,22940000.0,3.0,3,3.0,SW,32763333.33,13,22000000
"'Godawari, L'",L,33117499.99,Godawari,25062500.0,4.5,6,3.0,NW,33140350.88,20,27000000
"'Sanepa, L'",L,33117499.99,Sanepa,59666666.67,10.5,5,2.5,S,31992462.31,18,85000000
"'Baghbazzar, K'",K,37338387.72,Baghbazzar,45000000.0,3.5,6,2.0,N,32362162.15,6,45000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.5,3,2.5,W,35438823.53,13,22500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.5,5,2.5,E,36431958.76,13,27500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.5,6,3.0,NE,34112500.0,13,40000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,5.0,2,1.0,E,36431958.76,20,30000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.0,5,2.5,SW,32763333.33,24,28500000
"'Maitidevi, K'",K,37338387.72,Maitidevi,21500000.0,1.75,8,3.5,SE,38727272.73,12,19000000
"'Narephant, K'",K,37338387.72,Narephant,28000000.0,2.5,6,2.5,SW,32763333.33,20,28000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.25,6,2.0,E,36431958.76,13,28000000
"'Suryabinayak, B'",B,28067676.77,Suryabinayak,25250000.0,2.81,11,3.5,S,31992462.31,13,17500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,8.0,4,2.5,NE,34112500.0,13,48000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,4.5,3,2.5,W,35438823.53,16,46000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,10,2.5,S,31992462.31,13,25500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,4,2.5,NW,33140350.88,13,23500000
"'Dadhikot, B'",B,28067676.77,Dadhikot,33900000.0,3.5,6,2.5,W,35438823.53,13,25000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,5.5,5,2.5,W,35438823.53,13,49000000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,3.31,2,1.0,NE,34112500.0,13,16500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.75,5,2.0,SW,32763333.33,13,29400000
"'Thamel, K'",K,37338387.72,Thamel,70000000.0,3.5,9,4.5,W,35438823.53,20,70000000
"'Jorpati, K'",K,37338387.72,Jorpati,27136363.64,2.0,15,5.0,S,31992462.31,12,17000000
"'Dallu, K'",K,37338387.72,Dallu,42433333.33,5.75,13,3.5,S,31992462.31,6,29800000
"'Taukhel, L'",L,33117499.99,Taukhel,24750000.0,4.75,4,2.5,S,31992462.31,20,29500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.5,7,3.5,SE,38727272.73,20,42500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,5.0,4,2.5,N,32362162.15,13,48000000
"'Tokha, K'",K,37338387.72,Tokha,31000000.0,3.0,5,2.5,N,32362162.15,13,23000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,5.0,6,2.5,NE,34112500.0,13,28000000
"'Harisiddhi, L'",L,33117499.99,Harisiddhi,30884615.38,3.0,4,2.5,N,32362162.15,18,28000000
"'Mid Baneshwor, K'",K,37338387.72,Mid Baneshwor,40000000.0,3.62,9,3.0,W,35438823.53,10,40000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,8.0,5,3.5,SE,38727272.73,13,75000000
"'Gokarneshwor, K'",K,37338387.72,Gokarneshwor,25000000.0,3.5,6,2.5,SW,32763333.33,13,25000000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,4.5,4,2.5,E,36431958.76,13,42500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.0,6,2.5,SW,32763333.33,13,21500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.5,6,3.0,E,36431958.76,13,51500000
