Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Road Access,Facing,Facing_PriceCode,Price
"'Duwakot, B'",B,30804807.69,Duwakot,25200000,5,6,20,NW,33140350.88,31000000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,4.5,5,13,S,35650000,45000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4.5,6,13,SE,41607843.14,48000000
"'Kalanki, K'",K,42844536.71,Kalanki,43250000,3.5,11,13,S,35650000,41000000
"'Sanepa, L'",L,35415524.19,Sanepa,59666666.67,3,6,13,S,35650000,36000000
"'Sudal, B'",B,30804807.69,Sudal,16250000,3,8,13,NW,33140350.88,19000000
"'Koteshwor, K'",K,42844536.71,Koteshwor,49000000,3.93,8,13,W,36390395.48,45000000
"'Hattigauda, K'",K,42844536.71,Hattigauda,44666666.67,2.5,5,20,E,41179677.42,25000000
"'Syuchatar, K'",K,42844536.71,Syuchatar,29785714.29,3.5,5,13,N,38826844.25,28500000
"'Syuchatar, K'",K,42844536.71,Syuchatar,29785714.29,3,5,13,SE,41607843.14,28000000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,13,6,20,SW,40332835.82,70000000
"'Koteshwor, K'",K,42844536.71,Koteshwor,49000000,2.5,4,20,W,36390395.48,26500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.5,5,13,SE,41607843.14,29800000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,5,4,13,E,41179677.42,45000000
"'Sanogaun, L'",L,35415524.19,Sanogaun,32000000,2.5,5,8,S,35650000,17500000
"'Mandikatar, K'",K,42844536.71,Mandikatar,33409090.91,3,3,4,W,36390395.48,14000000
"'Chunikhel, K'",K,42844536.71,Chunikhel,34472727.27,2.87,5,12,SW,40332835.82,23000000
"'Sanogaun, L'",L,35415524.19,Sanogaun,32000000,4.25,5,24,SE,41607843.14,30000000
"'Dallu, K'",K,42844536.71,Dallu,40460000,6.62,7,8,SE,41607843.14,39500000
"'Jadibuti, K'",K,42844536.71,Jadibuti,39000000,5,8,20,E,41179677.42,39000000
"'Harisiddhi, L'",L,35415524.19,Harisiddhi,34035714.29,16,3,13,S,35650000,75000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,5,4,20,SE,41607843.14,42500000
"'Chundevi, K'",K,42844536.71,Chundevi,57000000,6.25,5,20,E,41179677.42,59000000
"'Godawari, L'",L,35415524.19,Godawari,32611111.11,5,5,20,SE,41607843.14,33000000
"'Sirutar, B'",B,30804807.69,Sirutar,22500000,3,4,13,SE,41607843.14,23000000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,8,7,16,NE,39629508.2,55000000
"'Mulpani, K'",K,42844536.71,Mulpani,32722222.22,6,5,26,E,41179677.42,65000000
"'Palase, B'",B,30804807.69,Palase,41500000,8.31,5,40,NW,33140350.88,41500000
"'Boudha, K'",K,42844536.71,Boudha,37375000,8.5,7,13,E,41179677.42,75000000
"'Swayambhu, K'",K,42844536.71,Swayambhu,48000000,3,6,13,E,41179677.42,29000000
"'Thulobharyang, K'",K,42844536.71,Thulobharyang,41375000,3,3,20,N,38826844.25,42500000
"'Lubhu, L'",L,35415524.19,Lubhu,21756521.74,14,16,20,N,38826844.25,57400000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,3.25,4,13,N,38826844.25,28500000
"'Sukedhara, K'",K,42844536.71,Sukedhara,46750000,3.25,7,11,W,36390395.48,25000000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,4.25,4,13,SW,40332835.82,40000000
"'Guheshwori, K'",K,42844536.71,Guheshwori,27666666.67,3,12,13,N,38826844.25,25000000
"'Jorpati, K'",K,42844536.71,Jorpati,27136363.64,3,8,13,S,35650000,21500000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,3.37,5,13,SE,41607843.14,39500000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,2.5,8,22,NW,33140350.88,20000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,4.87,6,13,W,36390395.48,37500000
"'Ghattekulo, K'",K,42844536.71,Ghattekulo,38000000,3.25,13,13,E,41179677.42,38000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,4.87,2,13,SW,40332835.82,19000000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,3,2,13,SE,41607843.14,15500000
"'Baneshwor, K'",K,42844536.71,Baneshwor,99314285.71,6.5,5,10,S,35650000,61000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,4,6,13,E,41179677.42,34000000
"'Buddhanagar, K'",K,42844536.71,Buddhanagar,45000000,3.56,7,12,SE,41607843.14,45000000
"'Thecho, L'",L,35415524.19,Thecho,30750000,4,4,20,E,41179677.42,36500000
"'Basundhara, K'",K,42844536.71,Basundhara,48750000,6,4,20,W,36390395.48,60000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,3.5,6,13,SE,41607843.14,27500000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,4.5,4,13,NW,33140350.88,40000000
"'Teku, K'",K,42844536.71,Teku,31000000,1.37,8,5,NE,39629508.2,31000000
"'Koteshwor, K'",K,42844536.71,Koteshwor,49000000,6,22,13,W,36390395.48,75000000
"'Godawari, L'",L,35415524.19,Godawari,32611111.11,6.5,7,20,N,38826844.25,32000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,4.5,6,13,NW,33140350.88,43000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,4.5,6,15,N,38826844.25,43500000
"'Pasikot, K'",K,42844536.71,Pasikot,51625000,3,3,13,NE,39629508.2,30000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,7,6,13,W,36390395.48,59000000
"'Pasikot, K'",K,42844536.71,Pasikot,51625000,5,6,13,NE,39629508.2,36000000
"'Hattigauda, K'",K,42844536.71,Hattigauda,44666666.67,8,8,13,E,41179677.42,35000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4.25,7,16,NW,33140350.88,39500000
"'Sanothimi, B'",B,30804807.69,Sanothimi,36733333.33,3.75,3,13,NE,39629508.2,22000000
"'Maharajgunj, K'",K,42844536.71,Maharajgunj,85428571.43,9,10,12,E,41179677.42,85000000
"'Samakhusi, K'",K,42844536.71,Samakhusi,50220000,3,12,13,NE,39629508.2,27000000
"'Dillibazar, K'",K,42844536.71,Dillibazar,66250000,6,12,8,E,41179677.42,72500000
"'Kirtipur, K'",K,42844536.71,Kirtipur,38500000,5,5,13,N,38826844.25,38500000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,3.5,6,13,SE,41607843.14,31000000
"'Kalanki, K'",K,42844536.71,Kalanki,43250000,4,10,26,S,35650000,37500000
"'TIkathali, L'",L,35415524.19,Tikathali,28933333.33,3,6,13,NE,39629508.2,23000000
"'Battisputali, K'",K,42844536.71,Battisputali,50333333.33,5,9,13,SW,40332835.82,42000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,2.5,3,13,E,41179677.42,18000000
"'Kadaghari, K'",K,42844536.71,Kadaghari,22940000,3,3,13,SW,40332835.82,22000000
"'Godawari, L'",L,35415524.19,Godawari,32611111.11,4.5,6,20,NW,33140350.88,27000000
"'Sanepa, L'",L,35415524.19,Sanepa,59666666.67,10.5,5,18,S,35650000,85000000
"'Baghbazzar, K'",K,42844536.71,Baghbazzar,45000000,3.5,6,6,N,38826844.25,45000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,3.5,3,13,W,36390395.48,22500000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,3.5,5,13,E,41179677.42,27500000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,4.5,6,13,NE,39629508.2,40000000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,5,2,20,E,41179677.42,30000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,3,5,24,SW,40332835.82,28500000
"'Maitidevi, K'",K,42844536.71,Maitidevi,45000000,1.75,8,12,SE,41607843.14,19000000
"'Narephant, K'",K,42844536.71,Narephant,28000000,2.5,6,20,SW,40332835.82,28000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,3.25,6,13,E,41179677.42,28000000
"'Suryabinayak, B'",B,30804807.69,Suryabinayak,25250000,2.81,11,13,S,35650000,17500000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,8,4,13,NE,39629508.2,48000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,4.5,3,16,W,36390395.48,46000000
"'Chabahil, K'",K,42844536.71,Chabahil,91250000,16,3,16,SW,40332835.82,125000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.5,10,13,S,35650000,25500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3,4,13,NW,33140350.88,23500000
"'Dadhikot, B'",B,30804807.69,Dadhikot,44083333.33,3.5,6,13,W,36390395.48,25000000
"'Kalopul, K'",K,42844536.71,Kalopul,61000000,7.06,21,26,E,41179677.42,61000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,5.5,5,13,W,36390395.48,49000000
"'Lubhu, L'",L,35415524.19,Lubhu,21756521.74,3.31,2,13,NE,39629508.2,16500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.75,5,13,SW,40332835.82,29400000
"'Thamel, K'",K,42844536.71,Thamel,44500000,3.5,9,20,W,36390395.48,70000000
"'Jorpati, K'",K,42844536.71,Jorpati,27136363.64,2,15,12,S,35650000,17000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,21,6,13,NE,39629508.2,150000000
"'Ason, K'",K,42844536.71,Ason,40000000,1,7,8,W,36390395.48,40000000
"'Baluwatar, K'",K,42844536.71,Baluwatar,67000000,15,4,10,N,38826844.25,120000000
"'Dallu, K'",K,42844536.71,Dallu,40460000,5.75,13,6,S,35650000,29800000
"'Dallu, K'",K,42844536.71,Dallu,40460000,2,16,5,SW,40332835.82,30000000
"'Taukhel, L'",L,35415524.19,Taukhel,24750000,4.75,4,20,S,35650000,29500000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,4.5,7,20,SE,41607843.14,42500000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,5,4,13,N,38826844.25,48000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,3,5,13,N,38826844.25,23000000
"'Lamatar, L'",L,35415524.19,Lamatar,50050000,26,8,20,S,35650000,80600000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,5,6,13,NE,39629508.2,28000000
"'Harisiddhi, L'",L,35415524.19,Harisiddhi,34035714.29,3,4,18,N,38826844.25,28000000
"'Mid Baneshwor, K'",K,42844536.71,Mid Baneshwor,40000000,3.62,9,10,W,36390395.48,40000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,8,5,13,SE,41607843.14,75000000
"'Gokarneshwor, K'",K,42844536.71,Gokarneshwor,25000000,3.5,6,13,SW,40332835.82,25000000
"'Bhangal, K'",K,42844536.71,Bhangal,36653846.15,4.5,4,13,E,41179677.42,42500000
"'Tarkeshwor, K'",K,42844536.71,Tarkeshwor,20833333.33,6.31,31.5,13,S,35650000,25000000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,3,6,13,SW,40332835.82,21500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,5.5,6,13,E,41179677.42,51500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3,5,16,NE,39629508.2,38000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,5,13,E,41179677.42,37500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,5.37,6,20,SW,40332835.82,44500000
"'Old Baneshwor, K'",K,42844536.71,Old Baneshwor,71666666.67,7.76,4,10,S,35650000,70000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.25,5,15,E,41179677.42,30000000
"'Baluwatar, K'",K,42844536.71,Baluwatar,67000000,6,4,15,W,36390395.48,72500000
"'Thamel, K'",K,42844536.71,Thamel,44500000,0.75,5,16,W,36390395.48,19000000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,4,7,22,NE,39629508.2,27500000
"'Thimi, B'",B,30804807.69,Thimi,33700000,5,6,10,E,41179677.42,34500000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,3,5,13,SW,40332835.82,18500000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,3.93,6,13,N,38826844.25,34000000
"'Budhanilkantha, K'",K,42844536.71,Budhanilkantha,53966666.67,4.25,6,13,N,38826844.25,39000000
"'Banasthali, K'",K,42844536.71,Banasthali,63000000,8.5,6,13,SE,41607843.14,85000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,2.75,9,13,SW,40332835.82,23000000
"'Tarkeshwor, K'",K,42844536.71,Tarkeshwor,20833333.33,6,3,22,W,36390395.48,25500000
"'Jorpati, K'",K,42844536.71,Jorpati,27136363.64,3,7,10,NW,33140350.88,22000000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,4,6,20,SE,41607843.14,37500000
"'Dhapakhel, L'",L,35415524.19,Dhapakhel,37142857.14,5.5,5,20,W,36390395.48,33000000
"'Dhapakhel, L'",L,35415524.19,Dhapakhel,37142857.14,3.5,7,14,NE,39629508.2,18000000
"'Dhapakhel, L'",L,35415524.19,Dhapakhel,37142857.14,3.5,7,14,NE,39629508.2,19000000
"'Jorpati, K'",K,42844536.71,Jorpati,27136363.64,3.5,5,10,E,41179677.42,22500000
"'Koteshwor, K'",K,42844536.71,Koteshwor,49000000,5.13,10,20,NE,39629508.2,67500000
"'Tarkeshwor, K'",K,42844536.71,Tarkeshwor,20833333.33,4.06,2,13,SE,41607843.14,17000000
"'Banasthali, K'",K,42844536.71,Banasthali,63000000,4,6,13,SE,41607843.14,41000000
"'Maitidevi, K'",K,42844536.71,Maitidevi,45000000,3.5,20,23,S,35650000,41000000
"'Bhangal, K'",K,42844536.71,Bhangal,36653846.15,3.75,7,13,NE,39629508.2,36000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,11.5,10,20,E,41179677.42,58000000
"'Bhangal, K'",K,42844536.71,Bhangal,36653846.15,4.5,6,13,E,41179677.42,31000000
"'Bhangal, K'",K,42844536.71,Bhangal,36653846.15,4,6,13,W,36390395.48,33000000
"'Suryabinayak, B'",B,30804807.69,Suryabinayak,25250000,3.25,3,13,SW,40332835.82,21000000
"'Patan, L'",L,35415524.19,Patan,34000000,1.25,8,13,E,41179677.42,28000000
"'Samakhusi, K'",K,42844536.71,Samakhusi,50220000,5,3,12,S,35650000,55100000
"'Syuchatar, K'",K,42844536.71,Syuchatar,29785714.29,4.5,11,13,W,36390395.48,35000000
"'Tahachal, K'",K,42844536.71,Tahachal,35500000,4.5,16,10,S,35650000,50000000
"'Bhotebahal, K'",K,42844536.71,Bhotebahal,35000000,1,9,12,NE,39629508.2,35000000
"'Kumarigal, K'",K,42844536.71,Kumarigal,30000000,4,4,12,SW,40332835.82,30000000
"'Jorpati, K'",K,42844536.71,Jorpati,27136363.64,3,6,13,W,36390395.48,29000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,3.5,6,10,SW,40332835.82,25000000
"'Samakhusi, K'",K,42844536.71,Samakhusi,50220000,6,9,13,S,35650000,49500000
"'Baneshwor, K'",K,42844536.71,Baneshwor,99314285.71,16,3,10,N,38826844.25,123200000
"'Bishalnagar, K'",K,42844536.71,Bishalnagar,81250000,6.5,4,12,W,36390395.48,82500000
"'Sankhapark, K'",K,42844536.71,Sankhapark,40000000,4.9,13,16,W,36390395.48,40000000
"'Sukedhara, K'",K,42844536.71,Sukedhara,46750000,3.5,7,12,E,41179677.42,28000000
"'Gumba, K'",K,42844536.71,Gumba,18500000,4,2,13,E,41179677.42,18500000
"'Thimi, B'",B,30804807.69,Thimi,33700000,3.75,6,13,W,36390395.48,25000000
"'Suryabinayak, B'",B,30804807.69,Suryabinayak,25250000,1,7,13,N,38826844.25,18000000
"'Suryabinayak, B'",B,30804807.69,Suryabinayak,25250000,4,12,18,SE,41607843.14,25000000
"'Biruwa, B'",B,30804807.69,Biruwa,13500000,4.5,4,18,N,38826844.25,13500000
"'Jhaukhel, B'",B,30804807.69,Jhaukhel,12000000,3.5,2,10,W,36390395.48,12000000
"'SanoThimi, B'",B,30804807.69,Sanothimi,36733333.33,7,5,13,E,41179677.42,65000000
"'Radhe Radhe, B'",B,30804807.69,Radhe Radhe,28833333.33,4,5,20,SE,41607843.14,26000000
"'Suryabinayak, B'",B,30804807.69,Suryabinayak,25250000,3.62,1,13,N,38826844.25,16500000
"'Suryabinayak, B'",B,30804807.69,Suryabinayak,25250000,5.5,6,15,NE,39629508.2,30000000
"'Duwakot, B'",B,30804807.69,Duwakot,25200000,5.06,11,20,SE,41607843.14,19800000
"'Suryabinayak, B'",B,30804807.69,Suryabinayak,25250000,3.5,8,13,NW,33140350.88,24000000
"'Gundu, B'",B,30804807.69,Gundu,15750000,3.5,4,26,S,35650000,11500000
"'Gamcha, B'",B,30804807.69,Gamcha,30000000,5,6,13,NE,39629508.2,30000000
"'Changunarayan, B'",B,30804807.69,Changunarayan,12500000,6.25,3,4,N,38826844.25,12000000
"'Changunarayan, B'",B,30804807.69,Changunarayan,12500000,2,5,4,S,35650000,7000000
"'Radhe Radhe, B'",B,30804807.69,Radhe Radhe,28833333.33,2.5,9,13,NW,33140350.88,15500000
"'Radhe Radhe, B'",B,30804807.69,Radhe Radhe,28833333.33,2.65,7,35,N,38826844.25,23500000
"'Sirutar, B'",B,30804807.69,Sirutar,22500000,3.06,4,13,E,41179677.42,22000000
"'SanoThimi, B'",B,30804807.69,Sanothimi,36733333.33,3.4,6,13,N,38826844.25,31500000
"'Kaushaltar, B'",B,30804807.69,Kaushaltar,24000000,3.3,7,20,NW,33140350.88,24000000
"'Radhe Radhe, B'",B,30804807.69,Radhe Radhe,28833333.33,3.35,6,20,W,36390395.48,32000000
"'Changunarayan, B'",B,30804807.69,Changunarayan,12500000,2.6,7,8,N,38826844.25,18500000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,3.5,5,12,NE,39629508.2,28000000
"'Gatthaghar, B'",B,30804807.69,Gatthaghar,28750000,3.45,3,14,W,36390395.48,21500000
"'Gundu, B'",B,30804807.69,Gundu,15750000,4.75,7,20,W,36390395.48,20000000
"'Duwakot, B'",B,30804807.69,Duwakot,25200000,4.25,5,16,N,38826844.25,26000000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,6.31,4,20,NW,33140350.88,42500000
"'Lokanthali, B'",B,30804807.69,Lokanthali,35000000,3.5,6,20,S,35650000,45000000
"'Thimi, B'",B,30804807.69,Thimi,33700000,4,5,30,W,36390395.48,26500000
"'Nekosera, B'",B,30804807.69,Nekosera,46500000,4.33,5,20,E,41179677.42,46500000
"'SanoThimi, B'",B,30804807.69,Sanothimi,36733333.33,4.3,8,10,SW,40332835.82,33000000
"'Radhe Radhe, B'",B,30804807.69,Radhe Radhe,28833333.33,3.2,4,26,SE,41607843.14,37000000
"'Lamatar, L'",L,35415524.19,Lamatar,50050000,5.5,3,24,SE,41607843.14,19500000
"'Nakhipot, L'",L,35415524.19,Nakhipot,40888888.89,4,7,12,SE,41607843.14,27000000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,3.5,6,13,N,38826844.25,34000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.5,6,13,E,41179677.42,33000000
"'Sandol, L'",L,35415524.19,Sandol,18000000,2.75,4,10,W,36390395.48,18000000
"'Sanagaun, L'",L,35415524.19,Sanagaun,26283333.33,3.5,10,13,S,35650000,25500000
"'Sanagaun, L'",L,35415524.19,Sanagaun,26283333.33,3,4,13,NW,33140350.88,23500000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,3.75,5,13,SW,40332835.82,29400000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,3.06,2,13,NE,39629508.2,14000000
"'Godawari, L'",L,35415524.19,Godawari,32611111.11,6.25,6,13,E,41179677.42,19000000
"'Godawari, L'",L,35415524.19,Godawari,32611111.11,4.75,4,20,S,35650000,29500000
"'Bojepokhari, L'",L,35415524.19,Bojepokhari,33250000,3.25,6,12,E,41179677.42,27500000
"'Godawari, L'",L,35415524.19,Godawari,32611111.11,4.31,5,20,SW,40332835.82,14000000
"'Basukibasti, L'",L,35415524.19,Basukibasti,39500000,5.5,12,13,SE,41607843.14,39500000
"'Patan, L'",L,35415524.19,Patan,34000000,4,13,20,NE,39629508.2,40000000
"'Thecho, L'",L,35415524.19,Thecho,30750000,3.5,5,12,N,38826844.25,25000000
"'Bojepokhari, L'",L,35415524.19,Bojepokhari,33250000,4.5,9,13,NW,33140350.88,39000000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,4.5,4,13,S,35650000,45000000
"'Bagdol, L'",L,35415524.19,Bagdol,31500000,5,4,10,NW,33140350.88,31500000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,4,4,18,SE,41607843.14,45500000
"'Lubhu, L'",L,35415524.19,Lubhu,21756521.74,2.812,5,13,SW,40332835.82,18000000
"'Sanogaun, L'",L,35415524.19,Sanogaun,32000000,5.25,6,20,SE,41607843.14,48500000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,3,4,10,N,38826844.25,31000000
"'Sitapakha, L'",L,35415524.19,Sitapakha,27500000,4,7,13,NE,39629508.2,30000000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,4,4,20,E,41179677.42,42500000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,4.687,4,20,S,35650000,45000000
"'Nakhipot, L'",L,35415524.19,Nakhipot,40888888.89,4,4,20,NE,39629508.2,30000000
"'Dhapakhel, L'",L,35415524.19,Dhapakhel,37142857.14,2.9,4,10,W,36390395.48,28000000
"'Sanepa, L'",L,35415524.19,Sanepa,59666666.67,5,6,13,N,38826844.25,58000000
"'Satdobato, L'",L,35415524.19,Satdobato,62916666.67,3.3,8,10,E,41179677.42,20000000
"'Satdobato, L'",L,35415524.19,Satdobato,62916666.67,4.3,8,9,E,41179677.42,36000000
"'Sunakothi, L'",L,35415524.19,Sunakothi,38666666.67,5,6,20,E,41179677.42,47000000
"'Sainbu, L'",L,35415524.19,Sainbu,27500000,3.75,5,13,W,36390395.48,27500000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,4,7,13,W,36390395.48,35000000
"'Tarkeshwor, K'",K,42844536.71,Tarkeshwor,20833333.33,3.5,6,13,SE,41607843.14,23500000
"'Tarkeshwor, K'",K,42844536.71,Tarkeshwor,20833333.33,4,5,16,NW,33140350.88,18000000
"'Tarkeshwor, K'",K,42844536.71,Tarkeshwor,20833333.33,3.25,2,16,E,41179677.42,16000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,3.5,5,13,E,41179677.42,20000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,2.5,5,13,NW,33140350.88,25500000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,3.5,6,13,SE,41607843.14,24000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,3,5,13,S,35650000,28000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,6,4,12,N,38826844.25,16000000
"'Tokha, K'",K,42844536.71,Tokha,32214285.71,4,5,26,SE,41607843.14,37000000
